date,region,device_type,product_category,traffic,conversion_rate,orders,avg_order_value,revenue,marketing_spend
2024-01-08,South,mobile,Electronics,684,0.029,19,159.75,3035.21,577.93
2024-01-08,South,mobile,Clothing,780,0.0294,22,69.9,1537.7,995.32
2024-01-08,South,mobile,Home,777,0.0311,24,72.48,1739.44,1819.37
2024-01-08,South,mobile,Sports,793,0.0311,24,74.68,1792.34,1658.02
2024-01-08,South,tablet,Electronics,127,0.0394,5,133.6,667.99,1308.05
2024-01-08,South,tablet,Clothing,150,0.0442,6,80.05,480.33,1070.63
2024-01-08,South,tablet,Home,143,0.0396,5,68.32,341.59,1366.39
2024-01-08,South,tablet,Sports,152,0.0388,5,73.08,365.41,1299.54
2024-01-08,East,desktop,Electronics,474,0.0318,15,153.54,2303.09,1785.77
2024-01-08,East,desktop,Clothing,535,0.0355,18,69.84,1257.17,1840.98
2024-01-08,East,desktop,Home,510,0.0453,23,64.32,1479.47,625.2
2024-01-08,East,desktop,Sports,531,0.0376,19,75.06,1426.1,1126.64
2024-01-08,East,mobile,Electronics,763,0.029,22,152.74,3360.35,743.35
2024-01-08,East,mobile,Clothing,753,0.029,21,80.96,1700.25,1787.27
2024-01-08,East,mobile,Home,784,0.0255,19,86.4,1641.58,1206.75
2024-01-08,East,mobile,Sports,784,0.0294,23,52.6,1209.79,1742.37
2024-01-08,East,tablet,Electronics,146,0.0392,5,144.84,724.21,650.96
2024-01-08,East,tablet,Clothing,144,0.0349,5,54.7,273.52,1623.24
2024-01-08,East,tablet,Home,153,0.04,6,70.68,424.1,1206.93
2024-01-08,East,tablet,Sports,141,0.041,5,63.79,318.93,604.46
2024-01-08,West,desktop,Electronics,523,0.0379,19,126.45,2402.58,1194.59
2024-01-08,West,desktop,Clothing,559,0.0279,15,76.26,1143.88,1064.66
2024-01-08,West,desktop,Home,561,0.0368,20,79.89,1597.84,2187.47
2024-01-08,West,desktop,Sports,562,0.0364,20,81.5,1630.08,1742.86
2024-01-08,West,mobile,Electronics,772,0.0345,26,132.83,3453.66,1715.96
2024-01-08,West,mobile,Clothing,811,0.0318,25,65.57,1639.36,731.95
2024-01-08,West,mobile,Home,851,0.0328,27,70.65,1907.42,1219.83
2024-01-08,West,mobile,Sports,884,0.0335,29,69.73,2022.24,1198.97
2024-01-08,West,tablet,Electronics,174,0.0368,6,168.09,1008.52,838.24
2024-01-08,West,tablet,Clothing,159,0.0281,4,72.04,288.15,1816.8
2024-01-08,West,tablet,Home,160,0.0398,6,92.11,552.64,2389.99
2024-01-08,West,tablet,Sports,157,0.0387,6,68.51,411.04,717.61
2024-01-09,North,desktop,Electronics,632,0.0304,19,139.29,2646.52,640.79
2024-01-09,North,desktop,Clothing,643,0.0421,27,101.88,2750.63,1145.64
2024-01-09,North,desktop,Home,585,0.0376,21,88.74,1863.47,1838.78
2024-01-09,North,desktop,Sports,595,0.0411,24,92.5,2219.9,1553.95
2024-01-09,North,mobile,Electronics,867,0.0287,24,119.82,2875.72,1231.5
2024-01-09,North,mobile,Clothing,918,0.0396,36,81.11,2920.01,1259.4
2024-01-09,North,mobile,Home,916,0.0266,24,61.8,1483.19,1208.74
2024-01-09,North,mobile,Sports,804,0.0288,23,54.32,1249.39,794.15
2024-01-09,North,tablet,Electronics,182,0.0354,6,108.76,652.58,508.26
2024-01-09,North,tablet,Clothing,158,0.0445,7,69.22,484.57,1358.07
2024-01-09,North,tablet,Home,180,0.0342,6,81.71,490.28,630.64
2024-01-09,North,tablet,Sports,182,0.0355,6,53.38,320.27,1811.33
2024-01-09,South,desktop,Electronics,500,0.0315,15,107.75,1616.3,1132.74
2024-01-09,South,desktop,Clothing,494,0.0427,21,90.31,1896.58,964.06
2024-01-09,South,desktop,Home,523,0.0326,17,76.47,1299.95,886.41
2024-01-09,South,desktop,Sports,454,0.0315,14,78.43,1097.99,1075.76
2024-01-09,South,mobile,Electronics,745,0.0289,21,117.23,2461.85,1626.77
2024-01-09,South,mobile,Clothing,688,0.0351,24,73.32,1759.61,1502.86
2024-01-09,South,mobile,Home,768,0.0293,22,75.19,1654.15,1454.14
2024-01-09,South,mobile,Sports,805,0.0314,25,81.37,2034.15,680.84
2024-01-09,South,tablet,Electronics,160,0.0293,4,136.95,547.82,517.56
2024-01-09,South,tablet,Clothing,148,0.0532,7,70.14,491.0,565.61
2024-01-09,South,tablet,Home,141,0.0413,5,66.34,331.69,1478.44
2024-01-09,South,tablet,Sports,157,0.0442,6,67.55,405.27,913.07
2024-01-09,East,desktop,Electronics,487,0.042,20,130.5,2609.98,1733.63
2024-01-09,East,desktop,Clothing,527,0.0285,15,68.07,1021.02,1373.3
2024-01-09,East,desktop,Home,492,0.0402,19,86.27,1639.07,1061.83
2024-01-09,East,desktop,Sports,475,0.0302,14,70.7,989.78,538.17
2024-01-09,East,mobile,Electronics,763,0.0274,20,131.23,2624.68,1114.44
2024-01-09,East,mobile,Clothing,730,0.0251,18,87.72,1579.05,826.84
2024-01-09,East,mobile,Home,768,0.0277,21,74.86,1571.97,1258.18
2024-01-09,East,mobile,Sports,843,0.0251,21,71.38,1499.02,535.03
2024-01-09,East,tablet,Electronics,155,0.0378,5,129.68,648.41,674.21
2024-01-09,East,tablet,Clothing,166,0.0398,6,84.04,504.24,1740.06
2024-01-09,East,tablet,Home,167,0.0271,4,63.73,254.93,1312.11
2024-01-09,East,tablet,Sports,142,0.0429,6,77.5,465.03,1750.47
2024-01-09,West,desktop,Electronics,545,0.0311,16,123.82,1981.2,762.41
2024-01-09,West,desktop,Clothing,539,0.0388,20,79.94,1598.79,1327.19
2024-01-09,West,desktop,Home,555,0.0454,25,65.81,1645.15,1603.35
2024-01-09,West,desktop,Sports,543,0.0365,19,83.99,1595.9,1760.29
2024-01-09,West,mobile,Electronics,838,0.0278,23,133.09,3061.14,1577.31
2024-01-09,West,mobile,Clothing,829,0.034,28,92.69,2595.35,2346.44
2024-01-09,West,mobile,Home,777,0.0309,24,71.57,1717.63,1187.75
2024-01-09,West,mobile,Sports,780,0.0297,23,78.91,1814.82,2333.92
2024-01-09,West,tablet,Electronics,166,0.0305,5,123.23,616.16,2135.51
2024-01-09,West,tablet,Clothing,162,0.0534,8,72.3,578.42,2337.88
2024-01-09,West,tablet,Home,172,0.0378,6,75.9,455.37,1040.93
2024-01-09,West,tablet,Sports,154,0.0408,6,72.96,437.73,2391.53
2024-01-10,North,desktop,Electronics,547,0.038,20,82.07,1641.46,1439.89
2024-01-10,North,desktop,Clothing,648,0.0493,31,72.59,2250.16,1584.06
2024-01-10,North,desktop,Home,615,0.0301,18,61.2,1101.67,1706.66
2024-01-10,North,desktop,Sports,582,0.0323,18,83.57,1504.19,521.47
2024-01-10,North,mobile,Electronics,928,0.027,25,142.77,3569.37,1630.14
2024-01-10,North,mobile,Clothing,934,0.0355,33,79.5,2623.39,1420.41
2024-01-10,North,mobile,Home,835,0.0291,24,67.55,1621.22,1110.66
2024-01-10,North,mobile,Sports,822,0.0302,24,73.65,1767.66,1921.53
2024-01-10,North,tablet,Electronics,180,0.035,6,120.29,721.75,1691.77
2024-01-10,North,tablet,Clothing,185,0.0376,6,67.9,407.43,942.94
2024-01-10,North,tablet,Home,173,0.0391,6,73.06,438.37,982.24
2024-01-10,North,tablet,Sports,179,0.0354,6,75.23,451.39,1405.24
2024-01-10,South,desktop,Electronics,491,0.0199,9,138.31,1244.78,1378.8
2024-01-10,South,desktop,Clothing,508,0.0324,16,82.82,1325.15,1570.93
2024-01-10,South,desktop,Home,523,0.0403,21,102.6,2154.53,714.31
2024-01-10,South,desktop,Sports,519,0.0258,13,74.72,971.35,700.74
2024-01-10,South,mobile,Electronics,762,0.0263,20,155.18,3103.57,500.2
2024-01-10,South,mobile,Clothing,751,0.0372,27,64.67,1746.13,594.03
2024-01-10,South,mobile,Home,787,0.0333,26,66.33,1724.55,974.41
2024-01-10,South,mobile,Sports,699,0.0328,22,70.12,1542.6,970.02
2024-01-10,South,tablet,Electronics,156,0.0393,6,132.53,795.16,1065.98
2024-01-10,South,tablet,Clothing,168,0.0381,6,94.82,568.9,1081.47
2024-01-10,South,tablet,Home,152,0.0398,6,87.36,524.17,1949.07
2024-01-10,South,tablet,Sports,153,0.036,5,72.15,360.77,1466.22
2024-01-10,East,desktop,Electronics,448,0.035,15,145.82,2187.33,1149.09
2024-01-10,East,desktop,Clothing,497,0.0308,15,60.84,912.53,578.53
2024-01-10,East,desktop,Home,518,0.0366,18,78.0,1404.09,817.99
2024-01-10,East,desktop,Sports,510,0.0336,17,78.65,1337.07,1516.72
2024-01-10,East,mobile,Electronics,760,0.0313,23,118.76,2731.55,1607.9
2024-01-10,East,mobile,Clothing,732,0.04,29,67.39,1954.19,798.82
2024-01-10,East,mobile,Home,798,0.0274,21,73.37,1540.81,667.27
2024-01-10,East,mobile,Sports,751,0.0233,17,63.66,1082.25,528.99
2024-01-10,East,tablet,Electronics,141,0.0222,3,131.56,394.68,1296.41
2024-01-10,East,tablet,Clothing,151,0.0415,6,74.58,447.5,1278.55
2024-01-10,East,tablet,Home,153,0.0386,5,82.18,410.91,1281.94
2024-01-10,East,tablet,Sports,156,0.0399,6,67.58,405.47,1276.94
2024-01-10,West,desktop,Electronics,539,0.0358,19,135.92,2582.4,2301.77
2024-01-10,West,desktop,Clothing,572,0.026,14,65.64,918.92,1240.69
2024-01-10,West,desktop,Home,502,0.0345,17,58.57,995.66,2107.52
2024-01-10,West,desktop,Sports,547,0.0377,20,75.52,1510.33,797.43
2024-01-10,West,mobile,Electronics,810,0.0282,22,129.28,2844.18,1863.71
2024-01-10,West,mobile,Clothing,858,0.0342,29,71.3,2067.82,1890.11
2024-01-10,West,mobile,Home,813,0.0263,21,62.42,1310.91,2439.1
2024-01-10,West,mobile,Sports,801,0.0312,24,81.2,1948.78,771.3
2024-01-10,West,tablet,Electronics,156,0.0308,4,172.61,690.45,911.84
2024-01-10,West,tablet,Clothing,183,0.0385,7,58.74,411.16,1975.26
2024-01-10,West,tablet,Home,151,0.0341,5,88.73,443.64,1715.83
2024-01-10,West,tablet,Sports,163,0.034,5,62.68,313.39,1057.91
2024-01-11,North,desktop,Electronics,632,0.027,17,143.32,2436.42,1155.49
2024-01-11,North,desktop,Clothing,607,0.0394,23,75.41,1734.52,785.16
2024-01-11,North,desktop,Home,601,0.0318,19,79.88,1517.7,1215.35
2024-01-11,North,desktop,Sports,618,0.042,25,86.75,2168.82,744.05
2024-01-11,North,mobile,Electronics,907,0.0284,25,134.99,3374.68,513.56
2024-01-11,North,mobile,Clothing,883,0.0357,31,62.31,1931.49,833.11
2024-01-11,North,mobile,Home,878,0.0278,24,77.66,1863.81,1143.05
2024-01-11,North,mobile,Sports,919,0.0265,24,59.34,1424.08,1879.3
2024-01-11,North,tablet,Electronics,186,0.0421,7,124.19,869.35,1877.64
2024-01-11,North,tablet,Clothing,198,0.0451,8,69.08,552.62,876.5
2024-01-11,North,tablet,Home,181,0.0289,5,82.31,411.54,787.39
2024-01-11,North,tablet,Sports,193,0.0274,5,75.33,376.63,558.39
2024-01-11,South,desktop,Electronics,438,0.033,14,147.35,2062.95,1925.69
2024-01-11,South,desktop,Clothing,505,0.0415,20,101.34,2026.84,1638.16
2024-01-11,South,desktop,Home,485,0.0341,16,84.22,1347.46,1670.55
2024-01-11,South,desktop,Sports,498,0.037,18,61.74,1111.41,779.2
2024-01-11,South,mobile,Electronics,733,0.0187,13,138.58,1801.55,1716.32
2024-01-11,South,mobile,Clothing,787,0.0376,29,82.41,2389.77,1481.98
2024-01-11,South,mobile,Home,711,0.0222,15,78.2,1172.95,1137.84
2024-01-11,South,mobile,Sports,660,0.0327,21,49.42,1037.74,581.95
2024-01-11,South,tablet,Electronics,146,0.0384,5,114.32,571.61,1612.84
2024-01-11,South,tablet,Clothing,157,0.0327,5,63.02,315.09,1568.93
2024-01-11,South,tablet,Home,156,0.0389,6,72.48,434.91,1710.04
2024-01-11,South,tablet,Sports,147,0.032,4,77.29,309.14,1316.75
2024-01-11,East,desktop,Electronics,514,0.0371,19,160.23,3044.35,1928.33
2024-01-11,East,desktop,Clothing,444,0.0298,13,82.93,1078.08,1571.64
2024-01-11,East,desktop,Home,518,0.045,23,106.1,2440.28,1053.92
2024-01-11,East,desktop,Sports,542,0.0404,21,84.96,1784.06,1192.57
2024-01-11,East,mobile,Electronics,808,0.0326,26,142.59,3707.3,911.11
2024-01-11,East,mobile,Clothing,783,0.0267,20,62.78,1255.56,1967.79
2024-01-11,East,mobile,Home,790,0.0317,25,91.74,2293.62,1920.64
2024-01-11,East,mobile,Sports,750,0.0317,23,69.65,1602.01,1601.67
2024-01-11,East,tablet,Electronics,147,0.0274,4,128.57,514.29,1557.31
2024-01-11,East,tablet,Clothing,156,0.0485,7,75.4,527.8,1793.96
2024-01-11,East,tablet,Home,143,0.0242,3,85.97,257.91,697.57
2024-01-11,East,tablet,Sports,158,0.0294,4,64.88,259.52,1807.12
2024-01-11,West,desktop,Electronics,562,0.0384,21,110.41,2318.67,1764.9
2024-01-11,West,desktop,Clothing,495,0.033,16,63.98,1023.71,1338.27
2024-01-11,West,desktop,Home,558,0.0319,17,90.34,1535.73,783.29
2024-01-11,West,desktop,Sports,572,0.0441,25,68.43,1710.64,1298.29
2024-01-11,West,mobile,Electronics,747,0.0304,22,144.03,3168.71,1959.38
2024-01-11,West,mobile,Clothing,839,0.0398,33,70.05,2311.72,847.68
2024-01-11,West,mobile,Home,800,0.0312,24,74.51,1788.32,781.63
2024-01-11,West,mobile,Sports,826,0.0362,29,68.87,1997.13,2023.88
2024-01-11,West,tablet,Electronics,163,0.0275,4,123.3,493.2,1050.4
2024-01-11,West,tablet,Clothing,164,0.0437,7,62.14,434.98,2538.65
2024-01-11,West,tablet,Home,167,0.0323,5,72.28,361.42,1818.14
2024-01-11,West,tablet,Sports,167,0.0409,6,85.14,510.82,1839.51
2024-01-12,North,desktop,Electronics,585,0.0401,23,139.89,3217.4,1920.1
2024-01-12,North,desktop,Clothing,560,0.0373,20,77.77,1555.36,1381.38
2024-01-12,North,desktop,Home,615,0.0339,20,74.57,1491.3,1374.39
2024-01-12,North,desktop,Sports,579,0.0345,19,79.97,1519.52,1759.7
2024-01-12,North,mobile,Electronics,858,0.0296,25,131.86,3296.54,638.94
2024-01-12,North,mobile,Clothing,892,0.0406,36,70.08,2522.72,513.58
2024-01-12,North,mobile,Home,910,0.0243,22,81.9,1801.74,1571.08
2024-01-12,North,mobile,Sports,835,0.0313,26,80.68,2097.66,520.62
2024-01-12,North,tablet,Electronics,173,0.0304,5,120.03,600.14,593.79
2024-01-12,North,tablet,Clothing,178,0.0474,8,84.97,679.77,621.72
2024-01-12,North,tablet,Home,187,0.0354,6,82.43,494.56,800.42
2024-01-12,North,tablet,Sports,182,0.0358,6,92.12,552.72,602.69
2024-01-12,South,desktop,Electronics,492,0.0404,19,177.55,3373.44,903.28
2024-01-12,South,desktop,Clothing,491,0.0446,21,81.41,1709.65,1181.52
2024-01-12,South,desktop,Home,508,0.032,16,92.19,1475.1,1163.82
2024-01-12,South,desktop,Sports,510,0.0326,16,57.26,916.24,532.87
2024-01-12,South,mobile,Electronics,730,0.0297,21,122.58,2574.28,1890.67
2024-01-12,South,mobile,Clothing,700,0.0409,28,64.82,1814.89,890.35
2024-01-12,South,mobile,Home,712,0.0331,23,78.4,1803.21,1721.19
2024-01-12,South,mobile,Sports,768,0.0255,19,63.83,1212.76,874.94
2024-01-12,South,tablet,Electronics,150,0.0282,4,111.2,444.78,1742.83
2024-01-12,South,tablet,Clothing,156,0.0322,5,61.37,306.83,1258.45
2024-01-12,South,tablet,Home,139,0.0359,4,104.85,419.41,790.79
2024-01-12,South,tablet,Sports,158,0.0359,5,76.65,383.23,1622.53
2024-01-12,East,desktop,Electronics,496,0.0374,18,118.33,2129.85,768.88
2024-01-12,East,desktop,Clothing,513,0.0391,20,92.45,1848.93,742.04
2024-01-12,East,desktop,Home,462,0.0315,14,62.41,873.81,658.02
2024-01-12,East,desktop,Sports,481,0.0279,13,81.0,1052.98,586.6
2024-01-12,East,mobile,Electronics,739,0.0341,25,172.59,4314.8,1123.66
2024-01-12,East,mobile,Clothing,742,0.0378,28,85.55,2395.46,757.54
2024-01-12,East,mobile,Home,750,0.0311,23,84.24,1937.58,1298.76
2024-01-12,East,mobile,Sports,703,0.0283,19,67.11,1275.01,714.26
2024-01-12,East,tablet,Electronics,153,0.0393,6,130.78,784.66,806.47
2024-01-12,East,tablet,Clothing,150,0.0382,5,67.35,336.75,1341.02
2024-01-12,East,tablet,Home,152,0.0364,5,92.59,462.93,1754.18
2024-01-12,East,tablet,Sports,156,0.0246,3,73.13,219.39,1687.34
2024-01-12,West,desktop,Electronics,546,0.031,16,133.86,2141.7,1406.26
2024-01-12,West,desktop,Clothing,526,0.037,19,84.41,1603.73,1706.43
2024-01-12,West,desktop,Home,623,0.032,19,77.11,1465.14,1382.16
2024-01-12,West,desktop,Sports,574,0.0296,16,68.11,1089.81,1333.52
2024-01-12,West,mobile,Electronics,811,0.0272,22,95.3,2096.6,2059.34
2024-01-12,West,mobile,Clothing,841,0.0317,26,96.1,2498.64,660.36
2024-01-12,West,mobile,Home,861,0.0266,22,75.82,1668.04,2144.7
2024-01-12,West,mobile,Sports,833,0.0329,27,81.24,2193.5,1660.12
2024-01-12,West,tablet,Electronics,155,0.042,6,147.56,885.37,981.27
2024-01-12,West,tablet,Clothing,157,0.0405,6,77.18,463.08,2129.49
2024-01-12,West,tablet,Home,166,0.036,5,84.41,422.07,1883.16
2024-01-12,West,tablet,Sports,156,0.0301,4,84.33,337.33,1044.4
2024-01-13,North,desktop,Electronics,673,0.0331,22,109.7,2413.4,1861.76
2024-01-13,North,desktop,Clothing,690,0.0397,27,70.21,1895.58,1074.2
2024-01-13,North,desktop,Home,721,0.0317,22,83.55,1838.0,1538.54
2024-01-13,North,desktop,Sports,667,0.0279,18,86.05,1548.91,904.27
2024-01-13,North,mobile,Electronics,989,0.0317,31,110.39,3422.14,896.95
2024-01-13,North,mobile,Clothing,1057,0.0361,38,82.6,3138.63,781.58
2024-01-13,North,mobile,Home,960,0.0255,24,55.37,1328.97,546.72
2024-01-13,North,mobile,Sports,1001,0.0283,28,79.92,2237.63,1336.01
2024-01-13,North,tablet,Electronics,202,0.0334,6,148.17,889.04,1851.44
2024-01-13,North,tablet,Clothing,217,0.0346,7,76.25,533.78,642.38
2024-01-13,North,tablet,Home,214,0.0299,6,72.56,435.36,533.64
2024-01-13,North,tablet,Sports,203,0.0259,5,81.41,407.03,1481.51
2024-01-13,South,desktop,Electronics,553,0.0381,21,158.92,3337.34,1643.45
2024-01-13,South,desktop,Clothing,584,0.0438,25,78.31,1957.64,1380.4
2024-01-13,South,desktop,Home,595,0.0309,18,90.32,1625.83,843.31
2024-01-13,South,desktop,Sports,581,0.034,19,80.6,1531.49,1291.52
2024-01-13,South,mobile,Electronics,900,0.0272,24,137.22,3293.37,1182.15
2024-01-13,South,mobile,Clothing,881,0.0353,31,73.4,2275.28,751.04
2024-01-13,South,mobile,Home,862,0.034,29,88.41,2564.03,912.93
2024-01-13,South,mobile,Sports,817,0.0246,20,78.73,1574.7,1557.71
2024-01-13,South,tablet,Electronics,171,0.0333,5,141.16,705.81,528.72
2024-01-13,South,tablet,Clothing,179,0.0432,7,80.0,559.98,1704.22
2024-01-13,South,tablet,Home,172,0.0362,6,63.49,380.94,915.52
2024-01-13,South,tablet,Sports,185,0.0263,4,86.13,344.52,577.98
2024-01-13,East,desktop,Electronics,532,0.0293,15,146.21,2193.13,1794.5
2024-01-13,East,desktop,Clothing,610,0.0336,20,84.96,1699.2,1703.96
2024-01-13,East,desktop,Home,612,0.0348,21,79.55,1670.5,1771.08
2024-01-13,East,desktop,Sports,524,0.0367,19,78.08,1483.61,1906.95
2024-01-13,East,mobile,Electronics,798,0.029,23,107.12,2463.87,902.84
2024-01-13,East,mobile,Clothing,803,0.0248,19,70.37,1337.07,1697.44
2024-01-13,East,mobile,Home,841,0.0277,23,71.48,1644.06,884.69
2024-01-13,East,mobile,Sports,845,0.0281,23,78.32,1801.38,1013.97
2024-01-13,East,tablet,Electronics,182,0.0348,6,119.73,718.37,953.63
2024-01-13,East,tablet,Clothing,173,0.0398,6,64.37,386.22,1258.26
2024-01-13,East,tablet,Home,163,0.0345,5,57.24,286.19,623.41
2024-01-13,East,tablet,Sports,171,0.0291,4,51.78,207.12,1587.51
2024-01-13,West,desktop,Electronics,638,0.0374,23,141.64,3257.66,1262.06
2024-01-13,West,desktop,Clothing,635,0.032,20,70.01,1400.12,1604.32
2024-01-13,West,desktop,Home,652,0.0412,26,74.38,1933.88,1354.74
2024-01-13,West,desktop,Sports,667,0.0324,21,55.36,1162.5,2136.77
2024-01-13,West,mobile,Electronics,891,0.0378,33,164.27,5420.82,1604.77
2024-01-13,West,mobile,Clothing,965,0.0229,22,83.64,1840.03,1940.25
2024-01-13,West,mobile,Home,895,0.0272,24,66.63,1599.06,1076.48
2024-01-13,West,mobile,Sports,905,0.0314,28,73.09,2046.56,2541.36
2024-01-13,West,tablet,Electronics,191,0.0411,7,125.76,880.34,1366.41
2024-01-13,West,tablet,Clothing,175,0.0407,7,79.68,557.78,991.49
2024-01-13,West,tablet,Home,193,0.037,7,71.92,503.45,1136.85
2024-01-13,West,tablet,Sports,183,0.0365,6,78.75,472.51,1873.29
2024-01-14,North,desktop,Electronics,713,0.0246,17,124.48,2116.11,640.66
2024-01-14,North,desktop,Clothing,688,0.0349,24,67.67,1624.11,1862.65
2024-01-14,North,desktop,Home,687,0.032,21,79.58,1671.11,1230.9
2024-01-14,North,desktop,Sports,683,0.0409,27,71.35,1926.36,756.06
2024-01-14,North,mobile,Electronics,1012,0.033,33,138.88,4582.95,1264.78
2024-01-14,North,mobile,Clothing,1035,0.033,34,69.88,2375.87,1157.27
2024-01-14,North,mobile,Home,1086,0.0296,32,70.76,2264.24,856.22
2024-01-14,North,mobile,Sports,968,0.0263,25,69.54,1738.44,1069.63
2024-01-14,North,tablet,Electronics,215,0.0323,6,141.45,848.71,1659.16
2024-01-14,North,tablet,Clothing,199,0.0426,8,76.14,609.11,1080.98
2024-01-14,North,tablet,Home,189,0.0355,6,87.96,527.75,1662.87
2024-01-14,North,tablet,Sports,199,0.0375,7,76.96,538.71,898.24
2024-01-14,South,desktop,Electronics,583,0.0393,22,126.8,2789.61,1920.74
2024-01-14,South,desktop,Clothing,610,0.0332,20,65.19,1303.8,1945.04
2024-01-14,South,desktop,Home,591,0.032,18,72.7,1308.68,1164.2
2024-01-14,South,desktop,Sports,556,0.0327,18,63.45,1142.15,1892.95
2024-01-14,South,mobile,Electronics,784,0.0311,24,114.34,2744.2,725.71
2024-01-14,South,mobile,Clothing,862,0.0424,36,71.28,2565.98,1626.77
2024-01-14,South,mobile,Home,891,0.0257,22,92.47,2034.42,1103.61
2024-01-14,South,mobile,Sports,915,0.0286,26,80.94,2104.42,1536.58
2024-01-14,South,tablet,Electronics,166,0.0324,5,115.98,579.91,1144.94
2024-01-14,South,tablet,Clothing,180,0.0398,7,92.13,644.89,931.92
2024-01-14,South,tablet,Home,172,0.0282,4,94.87,379.49,746.61
2024-01-14,South,tablet,Sports,161,0.0336,5,82.15,410.76,1599.5
2024-01-14,East,desktop,Electronics,586,0.0363,21,157.9,3315.95,1485.55
2024-01-14,East,desktop,Clothing,614,0.0411,25,80.06,2001.59,656.68
2024-01-14,East,desktop,Home,580,0.0426,24,81.02,1944.51,548.67
2024-01-14,East,desktop,Sports,586,0.0263,15,80.82,1212.34,1907.47
2024-01-14,East,mobile,Electronics,855,0.028,23,168.98,3886.5,839.78
2024-01-14,East,mobile,Clothing,874,0.024,20,85.29,1705.73,1735.33
2024-01-14,East,mobile,Home,902,0.0243,21,61.03,1281.61,1708.57
2024-01-14,East,mobile,Sports,843,0.0295,24,66.49,1595.67,1223.2
2024-01-14,East,tablet,Electronics,181,0.041,7,126.66,886.64,1735.44
2024-01-14,East,tablet,Clothing,169,0.0408,6,73.13,438.79,677.97
2024-01-14,East,tablet,Home,187,0.0325,6,75.34,452.07,1213.39
2024-01-14,East,tablet,Sports,170,0.0358,6,75.53,453.2,1343.28
2024-01-14,West,desktop,Electronics,650,0.0302,19,131.28,2494.34,1844.95
2024-01-14,West,desktop,Clothing,689,0.0373,25,68.7,1717.43,1723.79
2024-01-14,West,desktop,Home,624,0.0371,23,86.97,2000.37,1378.24
2024-01-14,West,desktop,Sports,610,0.0297,18,57.13,1028.35,1967.85
2024-01-14,West,mobile,Electronics,967,0.0246,23,127.88,2941.19,955.78
2024-01-14,West,mobile,Clothing,994,0.0271,26,72.08,1874.01,2364.69
2024-01-14,West,mobile,Home,956,0.0372,35,75.18,2631.44,2518.33
2024-01-14,West,mobile,Sports,910,0.0356,32,89.29,2857.43,1436.26
2024-01-14,West,tablet,Electronics,196,0.0313,6,167.73,1006.35,2076.42
2024-01-14,West,tablet,Clothing,198,0.0393,7,87.55,612.84,2297.1
2024-01-14,West,tablet,Home,188,0.0341,6,78.1,468.6,2296.21
